,BINARY+,Basic-featuretime,CG-coeff-variation,CG-entropy,CG-featuretime,CG-max,CG-mean,CG-min,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,HORNY-VAR-max,HORNY-VAR-mean,HORNY-VAR-min,KLB-featuretime,LPSLack-coeff-variation,LPSLack-max,LPSLack-mean,LPSLack-min,LP_OBJ,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-VAR-entropy,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-stdev,Pre-featuretime,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,TRINARY+,UNARY,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,VCG-CLAUSE-max,VCG-CLAUSE-mean,VCG-CLAUSE-min,VCG-VAR-coeff-variation,VCG-VAR-entropy,VCG-VAR-max,VCG-VAR-mean,VCG-VAR-min,VG-coeff-variation,VG-max,VG-mean,VG-min,cl-featuretime,cl-num-coeff-variation,cl-num-max,cl-num-mean,cl-num-min,cl-num-q10,cl-num-q25,cl-num-q50,cl-num-q75,cl-num-q90,cl-size-coeff-variation,cl-size-max,cl-size-mean,cl-size-min,cl-size-q10,cl-size-q25,cl-size-q50,cl-size-q75,cl-size-q90,cluster-coeff-coeff-variation,cluster-coeff-entropy,cluster-coeff-max,cluster-coeff-mean,cluster-coeff-min,cnfname,gsat_BestAvgImprovement_CoeffVariance,gsat_BestAvgImprovement_Mean,gsat_BestSolution_CoeffVariance,gsat_BestSolution_Mean,gsat_FirstLocalMinRatio_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,horn-clauses-fraction,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,lpIntRatio,lpTIME,ls-gsat-featuretime,ls-saps-featuretime,nclauses,nclausesOrig,nvars,nvarsOrig,reducedClauses,reducedVars,saps_BestAvgImprovement_CoeffVariance,saps_BestAvgImprovement_Mean,saps_BestSolution_CoeffVariance,saps_BestSolution_Mean,saps_FirstLocalMinRatio_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,sp-featuretime,unit-featuretime,vars-clauses-ratio,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
0,0.15,0.46,-0.0,-512.0,20.4,0.0,-1.0,-1.0,0.0,-0.0,2.06,7.0,7.0,7.0,16.750627185,0.719282845,0.001282051,1.7130000000000002e-06,4.2700000000000005e-07,539.18,0.0,0.0,0.0,0.0,-512.0,0.7345018440000001,1.207028901,1.0,0.345649351,0.0,0.6727536609999999,0.166666667,0.066560958,0.0,0.081628009,25.36,0.652984909,1.0,0.160914953,0.0,0.039394395,0.092171734,0.10182933,0.28571428600000004,0.28571428600000004,0.19020867100000002,0.5,0.41540008700000003,0.0,0.291862178,0.383379046,0.402410886,0.5,0.5,0.75,0.0,0.289072485,1.062737568,8.525e-06,5.626e-06,3.41e-06,12.452591092,0.6858594579999999,0.002564103,5.626e-06,2.5619999999999998e-06,12.223645325,0.001306813,2.9310000000000004e-06,1.494e-06,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/Nb39T6_features_preprocessed.txt,0.0,3.90381,0.0,150047.0,0.0,0.997726,0.0,96794.0,96794.0,96794.0,96794.0,0.301298701,2.54,0.289702187,0.18257776899999997,0.0,60.12,4.48,4.54,4684680.0,4684680.0,586515.0,1054983.0,0.0,0.79873149,0.0,335.95,0.0,343953.0,0.0,2.4689,0.0,0.0,0.0,0.0,0.0,12.32,35.94,0.125198519,0.0,0.0,0.0,0.0,0.0
0,0.021459212999999998,0.06,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.026773413,1.037796816,2.02,27.0,25.666666666999998,24.0,0.604395248,2.202299814,0.00011316299999999999,1.7944e-05,3.482e-06,12.14,0.0,0.0,0.0,0.0,-512.0,0.371293394,0.825253625,1.0,0.379451711,0.0,0.490741771,0.5,0.007995148,0.0,0.027395297000000002,1.6,2.916760159,0.835666275,0.035903525,0.0,3.8047e-05,0.000145034,0.0010506530000000001,0.009003144,0.050986999000000005,1.051729664,0.18967943,0.020429438,0.0,6.5416e-05,0.0046814479999999995,0.019716552,0.029505434,0.047376527,0.722689383,0.0,0.14893077300000002,0.687735353,0.000136726,3.71e-05,2.2788000000000003e-05,0.615505799,2.08254375,0.00022632599999999997,3.71e-05,1.2187e-05,0.6056390070000001,0.000116645,1.6679e-05,6.964e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/Problem14_label48_true-unreach-call.c_features_preprocessed.txt,1.11024,1.57362,0.601925,10941.3,0.283591,1.06295,0.866026,11186.3,16767.0,0.0,16767.0,0.48865583100000004,2.08,0.039478533999999996,0.016614177,0.0,60.1,2.34,2.32,574392.0,648806.0,87767.0,134781.0,0.12955264,0.535668304,0.0,3.62325,0.0,18781.0,0.0,1.42142,0.0,0.0,0.0,0.0,0.0,3.3,5.32,0.15279983,0.0,0.00038738900000000003,0.00419292,1.1394000000000001e-05,0.00419292
0,0.021459212999999998,0.06,-0.0,-512.0,20.02,0.0,-1.0,-1.0,0.026773413,1.037796816,2.02,27.0,25.666666666999998,24.0,0.604395248,2.202299814,0.00011316299999999999,1.7944e-05,3.482e-06,12.14,0.0,0.0,0.0,0.0,-512.0,0.371293394,0.825253625,1.0,0.379451711,0.0,0.490741771,0.5,0.007995148,0.0,0.027395297000000002,1.6,2.916760159,0.835666275,0.035903525,0.0,3.8047e-05,0.000145034,0.0010506530000000001,0.009003144,0.050986999000000005,1.051729664,0.18967943,0.020429438,0.0,6.5416e-05,0.0046814479999999995,0.019716552,0.029505434,0.047376527,0.722689383,0.0,0.14893077300000002,0.687735353,0.000136726,3.71e-05,2.2788000000000003e-05,0.615505799,2.08254375,0.00022632599999999997,3.71e-05,1.2187e-05,0.6056390070000001,0.000116645,1.6679e-05,6.964e-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/Problem14_label48_true-unreach-call.c_features_preprocessed.txt,1.11024,1.57362,0.601925,10941.3,0.283591,1.06295,0.866026,11186.3,16767.0,0.0,16767.0,0.48865583100000004,2.08,0.039478533999999996,0.016614177,0.0,60.1,2.34,2.32,574392.0,648806.0,87767.0,134781.0,0.12955264,0.535668304,0.0,3.62325,0.0,18781.0,0.0,1.42142,0.0,0.0,0.0,0.0,0.0,3.3,5.32,0.15279983,0.0,0.00038738900000000003,0.00419292,1.1394000000000001e-05,0.00419292
0,0.021469508999999998,0.06,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.026766275,1.038624203,2.04,27.0,25.653061224,24.0,0.60440189,2.202303181,0.000114903,1.7944e-05,3.482e-06,12.48,0.0,0.0,0.0,0.0,-512.0,0.37132825,0.825291404,1.0,0.379459514,0.0,0.49061936799999994,0.5,0.007992796,0.0,0.027388843,1.6,2.916695433,0.835666275,0.035896984,0.0,3.8084e-05,0.00014539700000000002,0.001056351,0.009003136,0.050986995,1.051731736,0.18967943,0.020429452,0.0,6.5297e-05,0.0046814479999999995,0.019716552,0.029504707999999998,0.047376527,0.722696537,0.0,0.14893410099999999,0.6877453370000001,0.000136726,3.71e-05,2.2788000000000003e-05,0.615512249,2.082551945,0.000229807,3.71e-05,1.2187e-05,0.605650857,0.000118385,1.6679e-05,6.964e-06,1.02,0.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,0.0,12.191176470999999,12.191176470999999,12.191176470999999,12.191176470999999,12.191176470999999,12.191176470999999,12.191176470999999,12.191176470999999,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/satcoin-genesis-SAT-7_features_preprocessed.txt,0.408511,0.791521,0.0756637,7495.0,0.00699867,0.893991,0.00862377,16727.0,16727.0,16625.0,16625.0,0.488657651,2.04,0.039819409,0.015731045,0.0,60.1,2.38,2.4,574396.0,648803.0,87767.0,134780.0,0.129539551,0.53565691,0.0,3.91123,0.0,22556.0,0.0,1.55703,0.0,0.0,0.0,0.0,0.0,3.42,4.8,0.152798766,0.0,0.00038738900000000003,0.00419292,1.1394000000000001e-05,0.00419292
0,0.02146262,0.04,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.026773413,1.037796816,2.04,27.0,25.666666666999998,24.0,0.604395577,2.202296451,0.00011316299999999999,1.7944e-05,3.482e-06,12.16,0.0,0.0,0.0,0.0,-512.0,0.37130317399999996,0.8252637620000001,1.0,0.379453871,0.0,0.490663552,0.5,0.007993765,0.0,0.027392387,1.62,2.9167307780000002,0.835666275,0.035899308,0.0,3.8065e-05,0.00014507,0.001051633,0.009003137,0.050986999000000005,1.051730365,0.18967943,0.020429463000000002,0.0,6.5297e-05,0.0046814479999999995,0.019716552,0.02950519,0.047376527,0.7226955709999999,0.0,0.148930594,0.687722217,0.000136726,3.71e-05,2.2788000000000003e-05,0.615505473,2.0824789580000003,0.000226325,3.71e-05,1.2187e-05,0.6056390070000001,0.000116645,1.6679e-05,6.964e-06,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/satcoin-genesis-SAT-16_features_preprocessed.txt,1.18001,1.75722,0.789711,13219.0,0.393127,1.14759,0.866025,11089.3,16633.0,0.0,16633.0,0.488657611,2.0,0.044843188,0.015743538999999997,0.0,60.1,2.36,2.32,574394.0,648806.0,87767.0,134781.0,0.12954870699999999,0.535668304,0.0,3.6318,0.0,19025.0,0.0,1.43044,0.0,0.0,0.0,0.0,0.0,3.32,4.84,0.152799298,0.0,0.00038738900000000003,0.00419292,1.1394000000000001e-05,0.00419292
0,0.0,0.0,0.047139793,1.064584538,0.0,0.016071428999999998,0.014068878,0.013392857,0.0,-0.0,0.02,4.0,4.0,4.0,0.285035826,1.773645064,0.008035714000000001,0.004503348,0.0008928569999999999,0.0,0.759246161,0.499674691,0.222854993,0.0,0.035114788,0.577348637,0.563313924,1.0,0.5005952379999999,0.333333333,0.647446639,0.090909091,0.031818182,0.0,0.043360873,0.0,0.848849174,0.301234406,0.096985055,0.000153527,0.011572593,0.029913967000000003,0.060662257000000004,0.18188682399999997,0.223559153,0.130939096,0.097692086,0.07624967099999999,0.050336900999999996,0.062598104,0.069166537,0.076839457,0.083853952,0.08875372599999999,1.0,0.0,0.0,-0.0,0.009375,0.009375,0.009375,0.06023386,0.879904293,0.010714286000000002,0.009375,0.008928571,0.06023386,0.021428571,0.01875,0.017857143,1.98,0.025347626,4101.0,3933.3333333329997,3790.0,3790.0,3906.0,3914.0,3948.0,4101.0,0.025523896,28.784198976,27.776908903000002,26.333509235,26.333509235,27.256784434,27.964539007,28.223045478000003,28.784198976,0.043233434,0.7508548859999999,0.125,0.11958096800000001,0.10526315800000001,sc18-all/20180321_140824282_p_cnf_320_1120_features_preprocessed.txt,0.390016,0.344908,0.252396,11.0443,0.0510107,0.80258,0.0890796,63.2448,63.0,56.0,71.0,0.480357143,2.0,0.66335263,0.408972071,0.240625,2.36,2.92,2.46,1120.0,1120.0,320.0,320.0,0.0,0.0,0.206683,0.819257,0.244172,14.3634,0.0520136,0.823721,0.0893543,63.2091,63.0,56.0,70.0,0.02,0.0,0.28571428600000004,0.0,0.003125,0.31875,0.0,0.31875
0,0.958173446,0.02,-0.0,-512.0,20.06,0.0,-1.0,-1.0,0.11145093,0.69263345,2.02,5.0,4.483974358999999,4.0,0.617556,4.2559536510000004,0.000646282,0.00018696099999999997,1.0097999999999999e-05,0.28,0.0,0.0,0.0,0.0,-512.0,0.006391582,0.0027089909999999996,1.0,0.99994907,0.0,0.367698032,0.333333333,0.007542966999999999,0.0,0.044404625,0.74,0.16781638,0.99922878,0.8383631029999999,0.006877925,0.623325691,0.813149068,0.889248745,0.920921861,0.947563962,1.077524755,0.48058875799999995,0.12009267300000001,0.0,0.002398321,0.013697635,0.067279598,0.186685669,0.35589748299999996,0.958173446,0.0,2.293653975,0.173706213,0.004487805,0.00037467,0.00019512200000000002,0.614716791,4.382016437,0.001292564,0.00037467,3.5344e-05,0.601406506,0.014975562,0.004414193,0.000454417,2.02,0.065728732,2424.0,2274.5,2125.0,2125.0,2125.0,2424.0,2424.0,2424.0,0.22652281300000002,153.27887788799998,124.97026247299999,96.66164705899999,96.66164705899999,96.66164705899999,153.27887788799998,153.27887788799998,153.27887788799998,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/le450_25a.col.25_features_preprocessed.txt,0.4217,1.91501,0.193471,29.78,0.000215765,0.998308,0.0117122,3943.42,3950.0,3891.0,3996.0,0.958173446,2.0,0.669669986,0.583155023,0.0,62.84,2.52,2.18,198056.0,198690.0,10250.0,10800.0,0.003201115,0.053658537,0.109195,8.05806,0.121737,11.2812,0.00014081399999999998,0.997896,0.00955585,3940.56,3943.0,3892.0,3985.0,2.42,1.66,0.05175304,0.0,0.0,0.010536585,0.0,0.0
0,0.176121127,0.1,-0.0,-512.0,20.04,0.0,-1.0,-1.0,0.07284774,1.0927937220000001,2.02,14.0,12.98245614,11.0,2.173276241,2.1583302669999997,0.0009594889999999999,1.2225e-05,1.426e-06,31.1,0.0,0.0,0.0,0.0,-512.0,0.700982105,1.1069128320000001,1.0,0.313455628,0.0,1.539365523,0.894736842,0.061495737,0.0,0.104035855,3.06,0.8104794559999999,0.99651545,0.347979475,0.0,0.031862592,0.10671719199999999,0.30368088600000004,0.48826620299999995,0.837777035,0.968442861,0.29877854600000003,0.047101055999999995,-0.0,0.006269116,0.022604949,0.029071271,0.063027403,0.13078917,0.779813662,0.0,0.543764803,0.997098695,0.000401504,2.4204e-05,1.5442e-05,1.807807765,2.45640496,0.0010678410000000001,2.4204e-05,9.98e-06,1.4006052709999999,0.0010350510000000002,2.5965e-05,5.7029999999999994e-06,2.0,0.725105773,466.0,211.5,55.0,55.0,160.0,165.0,466.0,466.0,0.772351465,151.083690987,67.80269358,6.4,6.4,53.39375,60.333333333,151.083690987,151.083690987,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/newton_3_6_false-unreach-call.i_features_preprocessed.txt,0.0,1.94255,0.0,17818.0,0.0,0.943042,0.0,23993.0,23993.0,23993.0,23993.0,0.5582187439999999,2.0,0.105659343,0.026635077000000004,0.0,60.46,2.44,2.42,701415.0,766037.0,129513.0,164694.0,0.092130907,0.271640685,0.0,5.82674,0.0,52096.0,0.0,2.25839,0.0,0.0,0.0,0.0,0.0,3.68,0.04,0.18464532399999997,2.3164e-05,2.3164e-05,2.3164e-05,2.3164e-05,2.3164e-05
0,0.19335748100000003,0.3,-0.0,-512.0,20.08,0.0,-1.0,-1.0,0.044194174,0.34883209600000004,2.06,8.0,7.1111111110000005,7.0,1.25686747,2.830499712,5.0278e-05,1.0337000000000001e-05,0.0,104.88,0.0,0.0,0.0,0.0,-512.0,0.654721467,0.965723195,1.0,0.40381492700000005,0.0,2.5296285519999997,1.0,0.359996955,0.0,0.318617092,9.48,0.616732551,1.0,0.442052431,0.0,0.060817055999999994,0.237234081,0.41347904399999996,0.628172074,0.8570466290000001,0.5731980170000001,1.0,0.277655375,6.643e-06,0.06780328599999999,0.15395194199999998,0.274655263,0.40382127799999995,0.470775861,0.9304127590000001,0.0,1.4301273719999998,0.878955209,0.00016806700000000002,1.5053e-05,7.817e-06,1.542002191,2.7931896689999998,7.7092e-05,1.5053e-05,4.19e-07,1.653445109,0.000309627,2.3519e-05,4.19e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/TimetableCNFEncoding_1_UNKNOWN_features_preprocessed.txt,0.0,5.34217,0.0,24616.0,0.0,1.07857,0.0,0.0,0.0,0.0,0.0,0.9405617270000001,2.0,0.073064168,0.022983015,0.0,60.2,3.38,3.42,2386745.0,2492555.0,255851.0,366507.0,0.044332344,0.43250173,0.0,27.5389,0.0,192949.0,0.0,2.32622,0.0,0.0,0.0,0.0,0.0,12.12,1.14,0.10719662099999999,0.0,0.0,0.003541124,0.0,0.0
0,0.10789210800000001,-0.0,0.42385653799999995,0.9954521140000001,3.42,0.075524476,0.028467996000000002,0.001398601,0.017092118,0.018260143,0.06,3.0,2.9973684210000004,2.0,1.139493403,0.972935557,0.022377622000000003,0.006796353000000001,0.000799201,-0.0,7.90569415,0.5,0.007874016,0.0,-0.031568432,0.450568023,0.770297914,1.0,0.759040959,0.0,0.41279446299999994,0.951807229,0.137399994,0.0,0.3345139,0.02,0.280287681,0.865624097,0.712208965,0.394734411,0.40934833299999995,0.40959832799999996,0.865503185,0.8655904,0.865609932,0.35048979799999996,0.36019328,0.22773252100000002,0.127377729,0.127479247,0.191552499,0.19161161899999998,0.348042436,0.34814987799999997,0.10789210800000001,0.0,0.890543785,0.924184145,0.283464567,0.011924033999999998,0.005249344,1.035638329,0.959816957,0.033166833,0.011924033999999998,0.001598402,0.139839805,0.075924076,0.038997223,0.032767233,2.0,0.9360725409999999,3427.0,751.029411765,157.0,195.0,243.0,627.0,930.0,1315.0,0.918467519,74.578174187,16.129601867999998,7.5042016810000005,8.23364486,8.503759398,12.510686164,14.756587202,20.59922179,0.888080915,0.9907143190000001,0.432941346,0.096642384,0.005277045,sc18-all/e_rphp055_04_features_preprocessed.txt,0.278456,1.83878,0.169463,1.03111,0.00245346,0.992003,0.0673176,124.115,124.0,113.0,135.0,0.7012987009999999,2.0,0.671075304,0.305629715,0.984251969,0.2,2.52,2.32,5005.0,9782.0,381.0,5158.0,0.9544455540000001,12.538057743,0.178112,2.44297,1.39871,1.02279,0.0105612,0.992048,0.0681552,124.186,124.0,114.0,135.0,0.1,0.02,0.076123876,0.015748031000000003,0.251968504,0.816272966,0.062992126,0.816272966
0,0.0,0.0,0.047521805,1.071860237,0.02,0.016071428999999998,0.014076848999999999,0.013392857,0.0,-0.0,0.02,4.0,4.0,4.0,0.274829662,1.763489352,0.008035714000000001,0.004637277,0.0008928569999999999,0.0,0.8175754129999999,0.49887976100000003,0.203054985,0.0,0.037520003999999996,0.577082007,0.574731235,1.0,0.507738095,0.333333333,0.62592365,0.090909091,0.028977272999999998,0.0,0.042362899,0.0,0.895368865,0.295893303,0.09385735,0.0003218,0.010299363,0.027588404,0.056306407,0.179665801,0.230291632,0.137943215,0.100095776,0.07626546,0.049215777,0.060099374000000004,0.068535863,0.078422144,0.084183196,0.088469505,1.0,0.0,0.0,-0.0,0.009375,0.009375,0.009375,0.062542503,0.893042896,0.010714286000000002,0.009375,0.008928571,0.062542503,0.021428571,0.01875,0.017857143,2.0,0.023166665,4108.0,3915.75,3820.0,3820.0,3869.0,3904.0,4010.0,4108.0,0.025641788999999998,28.954479065,27.53779239,26.748696559000003,26.748696559000003,27.080890051999997,27.328381148000002,28.339401496,28.954479065,0.043545811,0.758701575,0.125,0.11952080699999999,0.10526315800000001,sc18-all/20180321_140826713_p_cnf_320_1120_features_preprocessed.txt,0.395231,0.345159,0.257685,10.7172,0.0509671,0.802283,0.0889484,63.4653,63.0,56.0,71.0,0.49464285700000005,2.0,0.641276511,0.409353205,0.246875,2.3,2.84,2.5,1120.0,1120.0,320.0,320.0,0.0,0.0,0.206152,0.81785,0.249063,14.0219,0.0525196,0.823596,0.0888948,63.4388,63.0,56.0,71.0,0.02,0.0,0.28571428600000004,0.0,0.040625,0.3,0.0,0.3
0,0.078030595,-0.0,0.5078777,3.236168385,2.16,0.016952693,0.000442103,0.00011248200000000001,0.22321945699999998,0.933048559,2.02,8.0,6.432850242000001,5.0,0.35225895100000004,2.123550825,0.000273171,0.000149056,4.8207e-05,0.24,0.0,0.0,0.0,0.0,-512.0,0.426581599,1.01271041,1.0,0.39361930100000003,0.0,1.3506615169999998,0.666666667,0.061863777,0.0,0.152984515,0.38,1.5746174480000001,0.596446674,0.091346446,0.0,3.64e-07,3.3260000000000004e-06,0.015820031000000002,0.132847267,0.24462368199999998,1.343199433,0.33402028300000003,0.042379962,0.0001956,0.00125867,0.023014372,0.027569623999999997,0.041541395,0.06592556,0.600205682,0.0,1.728006198,0.910786242,0.044450199,0.000294094,0.00017262200000000002,0.328239378,2.476523488,0.0006106180000000001,0.000294094,0.00011248200000000001,3.3527815380000003,0.008323691999999999,0.000501673,6.4276e-05,1.98,0.31318056,535.0,247.768115942,95.0,159.0,199.0,239.0,281.0,335.0,0.225906815,14.142857142999999,9.317455037,4.664335663999999,6.5352941179999995,7.91959799,9.239382239,10.767918089,12.131498470999999,0.267913551,3.221574882,0.515151515,0.282788568,0.015896524,sc18-all/cms-scheel-md4-families-r24-c5-p1-8-9-16-19_features_preprocessed.txt,0.256092,0.299341,0.0331269,750.167,0.00588099,0.86089,0.0134357,2300.3,2295.0,2265.0,2343.0,0.531109397,2.0,0.204041319,0.068320003,0.0,62.68,2.54,2.14,62232.0,94137.0,11586.0,29690.0,0.512678365,1.562575522,0.216652,0.546152,0.101765,436.222,0.00893686,0.819542,0.0135346,2308.39,2312.0,2261.0,2345.0,1.7,0.08,0.186174315,8.631100000000001e-05,0.001380977,0.17089590899999998,0.00034524400000000003,0.026929052000000002
0,0.17749456600000002,-0.0,1.20162411,4.373183036,17.36,0.038514129,0.001322383,8.765200000000001e-05,0.10094905400000001,1.429606752,2.02,13.0,10.754515599000001,8.0,1.4383522380000002,2.211802632,0.002717201,0.000148919,3.5061e-05,0.18,0.0,0.0,0.0,0.0,-512.0,0.710081063,1.1565882459999999,1.0,0.30997493800000003,0.0,1.623758958,1.0,0.06191886,0.0,0.103487828,0.2,0.903738739,1.0,0.318562909,0.0,0.00186259,0.046162278,0.324407727,0.4537344,0.8335231240000001,1.040424782,0.290597487,0.044318554,-0.0,0.005213767,0.020330883,0.027784167000000002,0.057476915,0.123387493,0.771544772,0.0,0.5152907870000001,1.061952438,0.004683617,0.000302034,0.000191168,1.552150625,2.514616993,0.0068368280000000005,0.000302034,0.000122712,1.212183963,0.003330762,0.000304373,7.0121e-05,2.0,0.245299071,1235.0,871.375,537.0,537.0,736.0,844.0,1116.0,1235.0,0.46588338700000004,64.946236559,34.223765205999996,8.761904762,8.761904762,27.165182186,36.684834123,47.504655493,64.946236559,0.901711261,3.395027077,0.9053973009999999,0.182308855,0.001117113,sc18-all/dist6.c_features_preprocessed.txt,1.48018,0.154019,0.172845,558.848,0.0177575,0.833181,0.0175358,1951.06,1957.0,1897.0,1989.0,0.552748755,2.0,0.48532063299999995,0.07310292,0.0,44.2,2.56,2.14,57044.0,68118.0,10462.0,15254.0,0.19413084600000002,0.458038616,1.65604,0.809494,1.68662,547.889,0.388116,0.885849,0.250447,1843.89,1950.0,1881.0,1990.0,0.76,0.0,0.18340228600000003,0.0013381760000000002,0.0013381760000000002,0.0013381760000000002,0.0013381760000000002,0.0013381760000000002
0,0.192767065,0.28,-0.0,-512.0,20.1,0.0,-1.0,-1.0,0.044194174,0.34883209600000004,2.2,8.0,7.1111111110000005,7.0,1.24885282,2.825599523,5.0738e-05,1.0484000000000002e-05,0.0,109.62,0.0,0.0,0.0,0.0,-512.0,0.6546848679999999,0.9647474629999999,1.0,0.403026327,0.0,2.5207524219999997,1.0,0.35950023600000003,0.0,0.320418123,9.52,0.617433576,1.0,0.442259155,0.0,0.060817055999999994,0.237234081,0.41338574,0.62847818,0.860134752,0.57582045,1.0,0.276241478,6.638e-06,0.06718742400000001,0.152343643,0.27200330899999997,0.402471873,0.47031708899999997,0.92979403,0.0,1.43464465,0.877152585,0.00017052599999999997,1.5288e-05,7.931e-06,1.533291664,2.793804045,7.7798e-05,1.5288e-05,4.2299999999999996e-07,1.649350009,0.000312461,2.3876e-05,4.2299999999999996e-07,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,sc18-all/TimetableCNFEncoding_17_UNKNOWN_features_preprocessed.txt,0.0,4.95829,0.0,17137.0,0.0,1.05299,0.0,0.0,0.0,0.0,0.0,0.940017708,2.0,0.052182837,0.024767302999999997,0.0,60.22,3.28,3.34,2365098.0,2470716.0,252161.0,362696.0,0.044656923,0.438350895,0.0,27.1855,0.0,188317.0,0.0,2.2736,0.0,0.0,0.0,0.0,0.0,11.72,1.02,0.10661756900000001,0.0,0.0,0.007824366,0.0,0.0
0,0.17702174,-0.0,1.201159666,4.37110418,17.34,0.038548594,0.0013240320000000002,0.000105276,0.10335422699999999,1.445246126,2.02,13.0,10.732084691,8.0,1.439116034,2.204177355,0.002719632,0.000148915,3.5091999999999995e-05,0.18,0.0,0.0,0.0,0.0,-512.0,0.709779798,1.156335233,1.0,0.310255226,0.0,1.631860928,1.0,0.062423077,0.0,0.103684466,0.22,0.9041285059999999,1.0,0.318121538,0.0,0.001832662,0.046254549000000006,0.32455846,0.453018954,0.8349097659999999,1.039786259,0.290597487,0.044378375,-0.0,0.005213767,0.020330888000000002,0.027784182999999997,0.05798412,0.123408165,0.77142807,0.0,0.521291156,1.0619084559999998,0.005258126,0.00030229,0.000191205,1.5519433459999998,2.508013252,0.006842946,0.00030229,0.000122822,1.216655464,0.0033337429999999997,0.00030680700000000003,7.018399999999999e-05,2.0,0.174043472,1108.0,827.0909090910001,687.0,690.0,706.0,757.0,891.0,1094.0,0.429144,48.662889518,28.178783785,9.324213406,11.06340819,18.204264871,32.133574007,37.438573315999996,40.959243086,0.901508985,3.394297908,0.9053973009999999,0.18237961100000002,0.001117113,sc18-all/dist4.c_features_preprocessed.txt,0.221426,0.125127,0.0753506,556.722,0.00903053,0.83222,0.0203096,1946.94,1944.5,1894.0,1995.0,0.55245381,2.0,0.350516795,0.069717695,0.0,69.88,2.62,2.16,56993.0,68130.0,10460.0,15258.0,0.19540996300000002,0.45869980899999996,0.326261,0.451811,2.34839,694.1,0.235683,0.765493,0.23582,1851.15,1947.0,1904.0,1977.0,0.76,0.04,0.183531311,0.0,0.0029636709999999998,0.022944551,0.000382409,0.022944551
