cnfname_x,dataset,cnf_basename,train_test_x,neighbours_conn,center_conn,close_nodes_ratio,spath_length_avg,ind_dif_avg,spath_ind_dif,ind_spath_ratio,sel_nodes_ratio,cnfname_y,train_test_y,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean_preprocessed,DIAMETER-coeff-variation_preprocessed,DIAMETER-min_preprocessed,DIAMETER-max_preprocessed,DIAMETER-entropy_preprocessed,DIAMETER-featuretime_preprocessed,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean_preprocessed,SP-bias-coeff-variation_preprocessed,SP-bias-min_preprocessed,SP-bias-max_preprocessed,SP-bias-q90_preprocessed,SP-bias-q10_preprocessed,SP-bias-q75_preprocessed,SP-bias-q25_preprocessed,SP-bias-q50_preprocessed,SP-unconstraint-mean_preprocessed,SP-unconstraint-coeff-variation_preprocessed,SP-unconstraint-min_preprocessed,SP-unconstraint-max_preprocessed,SP-unconstraint-q90_preprocessed,SP-unconstraint-q10_preprocessed,SP-unconstraint-q75_preprocessed,SP-unconstraint-q25_preprocessed,SP-unconstraint-q50_preprocessed,sp-featuretime_preprocessed,vars-reduced-depth-1_preprocessed,vars-reduced-depth-4_preprocessed,vars-reduced-depth-16_preprocessed,vars-reduced-depth-64_preprocessed,vars-reduced-depth-256_preprocessed,unit-featuretime_preprocessed,LP_OBJ,LPSLack-mean,LPSLack-coeff-variation,LPSLack-min,LPSLack-max,lpIntRatio,lpTIME,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars_preprocessed,lobjois-log-num-nodes-over-vars_preprocessed,lobjois-featuretime_preprocessed,cnfname,orig_runtime,preprocessed_runtime,Unnamed: 0,DIAMETER-coeff-variation_orig,DIAMETER-entropy_orig,DIAMETER-featuretime_orig,DIAMETER-max_orig,DIAMETER-mean_orig,DIAMETER-min_orig,SP-bias-coeff-variation_orig,SP-bias-max_orig,SP-bias-mean_orig,SP-bias-min_orig,SP-bias-q10_orig,SP-bias-q25_orig,SP-bias-q50_orig,SP-bias-q75_orig,SP-bias-q90_orig,SP-unconstraint-coeff-variation_orig,SP-unconstraint-max_orig,SP-unconstraint-mean_orig,SP-unconstraint-min_orig,SP-unconstraint-q10_orig,SP-unconstraint-q25_orig,SP-unconstraint-q50_orig,SP-unconstraint-q75_orig,SP-unconstraint-q90_orig,lobjois-featuretime_orig,lobjois-log-num-nodes-over-vars_orig,lobjois-mean-depth-over-vars_orig,name,sp-featuretime_orig,unit-featuretime_orig,vars-reduced-depth-1_orig,vars-reduced-depth-16_orig,vars-reduced-depth-256_orig,vars-reduced-depth-4_orig,vars-reduced-depth-64_orig
sc14-app_test_preprocessed/aes_32_2_keyfind_3.cnf,sc14-app,aes_32_2_keyfind_3.cnf,test,0.096057303,0.061921242,0.996212121,4,181,177,45,0.5,sc14-app_test_preprocessed/aes_32_2_keyfind_3_features_preprocessed.txt,test,528,5016,312,4584,0.692307692,0.094240838,0,0.068062827,0.336325106,0.792143266,0,1,2.005709305,0.018864389,0.24412938,0.006410256,0.025641026,1.430374903,0,0.006980803,0.104712042,0,0.018864389,0.663307959,0.001745201,0.033813264,3.306575097,0.015900301,0.022435776,0,0.1,1.324956859,0.002303861,0.497617869,0.0004363,0.005453752,2.934937152,0.157068063,0.003096053,0.430678362,0.00109075,0.005235602,0,0.051735074,0.270722847,0.003272251,0.070898778,4.739230879,0.635522292,0.190361629,0.232835201,0.76172633,3.112482604,12.56,5.575562701,0.08864707,5,6,0.681683867,0.08,3370.75,0.087453575,2840,3773,3773,2840,3675,3230,3443,24.97446457,0.091695577,20.52957747,28.12562947,28.12562947,20.52957747,26.78443279,25.03920944,25.54313099,2,0.033171629,1.327634284,1.45E-06,0.187285311,0.094951283,0.000124441,0.059233544,0.00055618,0.011393985,0.04775659,0.951977267,0.000943307,0.138376278,0.125794325,0.005378604,0.103798565,0.012675329,0.031242077,0.12,0,0,0.019230769,0.233974359,0.233974359,0.02,0.060214522,0.195551503,1.01688486,0,0.5,0.41025641,11,22.2627,0.167798,47.4051,0.0960083,47,42,53,0.93385,0.234846,0.806954,0.0616302,2.2,21.8624,0.132982,47.3255,0.0935446,47,42,53,0.579745,0.38222,0.803502,0.0537371,2.38,0.382502316,0.631328128,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/aes_32_2_keyfind_3.cnf,1496.6,5000,20,0.095881576,0.749181712,0.08,6,5.437299035,4,1.327771851,0.18721312,0.033170359,1.38E-06,0.000115661,0.000549726,0.011400792,0.059319547,0.094947915,0.950423791,0.138383283,0.047844711,0.000887044,0.005375995,0.012758837,0.031378086,0.10380324,0.125866453,2,0.720452688,0.384976431,./feature_computations/aes_32_2_keyfind_3_features_orig.csv,0.14,0.02,0,0,0.266025641,0,0.153846154
sc14-app_test_preprocessed/bob12m09-opt.cnf,sc14-app,bob12m09-opt.cnf,test,0.132128043,0.114785764,0.990732051,7,17485,17478,2497,0.5,sc14-app_test_preprocessed/bob12m09-opt_features_preprocessed.txt,test,51144,152446,14668,81894,2.48677393,0.861503895,0.9,0.179109581,0.443102393,0.841980392,0,1,1.810630314,0.000242052,0.723866049,0.000136351,0.009680938,1.664042167,0,0.305309302,0.626199722,0.02,0.000242052,2.990902683,8.55E-05,0.025667326,3.167506179,0.185156134,0.143926029,0,0.934210526,3.32290039,8.71E-05,2.79626976,1.22E-05,0.007961511,2.439437544,0.46727477,0.000326028,2.10336929,6.11E-05,0.019012382,0.38,-1,0,-1,0,-512,-1,0,-1,0,0,20.08,8.930029155,0.053510418,8,10,0.694165112,2.02,511,0.940043311,133,1800,1800,133,457,282,354,14.59730189,0.314585851,9.079096045,26.17166667,26.17166667,9.079096045,16.07861635,12.4,12.60902256,2,0.441271329,0.5521833,0,1,0.764413277,0.094831859,0.63912794,0.240129068,0.450560937,0.065194641,0.716442935,0,0.299999377,0.129091924,0.009540989,0.095786135,0.026434008,0.059160404,2.2,0.000136351,0.000136351,0.080651759,0.080651759,0.080651759,0.1,-512,0,0,0,0,0,85.16,239.6,0.944732,4470.4,0.0113166,4485,4387,4506,0.767449,0.488475,0.875261,0.0272548,2.1,740.143,0.026959,4488,0.0109528,4493,4428,4535,0.518035,0.619856,0.920809,0.00585056,2.12,0.250605706,0.656241943,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/bob12m09-opt.cnf,1922.65,968.656,78,0.064707774,0.812284558,2.01,10,8.487058824,7,0.58769925,1,0.396929933,0,0.083520534,0.196958313,0.394854876,0.579062576,0.715523031,0.755107852,0.297295773,0.061619166,0,0.009578317,0.02754777,0.052505474,0.087695616,0.1208289,2,0.64868806,0.242320386,./feature_computations/bob12m09-opt_features_orig.csv,2.24,0.51,0,0.000831255,0.005264616,0.000415628,0.001939595
sc14-app_test_preprocessed/aaai10-planning-ipc5-pathways-17-step21.cnf,sc14-app,aaai10-planning-ipc5-pathways-17-step21.cnf,test,0.108608631,0.095580838,0.920400593,10,18092,18082,1809,0.5,sc14-app_test_preprocessed/aaai10-planning-ipc5-pathways-17-step21_features_preprocessed.txt,test,53919,308235,41074,273095,0.312728247,0.128673172,1.14,0.150401875,0.491991698,0.981989717,0,1,1.011818822,5.58E-05,0.940118633,4.87E-05,0.001485124,0.475780976,0,0.89375492,0.960742599,0.04,5.58E-05,0.69249439,7.32E-06,0.00027463,2.717973362,0.388469401,0.29150325,0,1,3.029717688,3.60E-05,0.864472849,0,0.000256321,2.825618681,0.713649096,0.000148546,0.833124033,7.32E-06,0.000472363,2.84,7.26E-05,1.376049815,7.32E-06,0.003255277,3.048557597,0.224843231,0.598314842,0.012539185,0.714285714,3.125480477,9.12,11.14529915,0.051488989,10,13,0.752741642,2.02,623,0.546066378,205,1103,1103,205,842,275,690,41.81862161,0.466414172,26.09454546,79.46781505,79.46781505,26.09454546,40.79334917,28.36666667,34.37073171,2,0.629658061,0.572794355,3.00E-09,1,0.955684933,0.045370188,0.952107501,0.260106985,0.823671314,0.066209616,1.688303969,0,0.48645478,0.304513048,0.001031986,0.068100084,0.001413559,0.010110173,2.52,0.000170424,0.000316502,0.003286751,0.009056824,0.091566441,52.74,-512,0,0,0,0,0,64.24,15483.7,1.71505,9611.67,0.866028,14399,0,14399,4.54749,1.01383,1.90357,0.844421,2.2,569.625,0.813596,12578.1,0.404131,14334,0,14501,1.10402,1.18768,0.986028,0.017054,2.3,0.385967116,0.671587164,2.02,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/aaai10-planning-ipc5-pathways-17-step21.cnf,3734.17,70.4447,96,0.05298031,0.900676097,2.02,13,11.25517241,10,0.57466728,1,0.629924836,3.00E-09,0.046660256,0.251048334,0.830007603,0.952116857,0.955681887,1.681963753,0.5,0.066800153,0,0.001031699,0.001413443,0.010137047,0.069492814,0.305442061,2,0.755474461,0.373694656,./feature_computations/aaai10-planning-ipc5-pathways-17-step21_features_orig.csv,2.54,30.49,0.000244111,0.00158672,0.027193946,0.000439399,0.007567436
sc14-app_test_preprocessed/MD5-32-3.cnf,sc14-app,MD5-32-3.cnf,test,0.114846198,0.092865099,0.998530647,6,3182,3176,530,0.5,sc14-app_test_preprocessed/MD5-32-3_features_preprocessed.txt,test,9527,73634,7437,73243,0.281027296,0.005338394,0.22,0.101538714,0.407697209,0.718975141,0,1,1.762911864,0.00055609,0.204493154,0.000268926,0.000806777,1.166571945,0,0.008778996,0.272449244,0,0.00055609,0.737327603,0.000109225,0.001474544,3.311200417,0.020168254,0.054163155,0,0.416666667,0.854003228,0.000160207,0.611820911,2.73E-05,0.000573434,3.119190042,0.314883334,0.000131362,0.455012993,5.46E-05,0.000273064,0.12,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.675191816,0.05006723,9,11,0.677815262,2.02,146.5783133,0.287986904,29,233,190,93,175,129,153,5.291930609,0.116612129,4.092307692,7.633587786,6.052980132,4.525641026,5.679487179,4.807692308,5.268292683,2,0.065050256,1.959150063,0,0.731601555,0.256668533,1.47E-05,0.054090386,0.000322115,0.005010521,0.032568536,1.259910556,1.50E-05,0.19150875,0.11106723,0.000175879,0.041250321,0.00110321,0.022657714,1.04,0,0,0,0,0.000537851,0.04,-512,0,0,0,0,0,89.64,445.893,1.33352,1229.11,0.196657,1272.5,1244,1291,0.771108,1.44177,0.908523,0.552897,2.14,468.829,0.210547,1271.49,0.0192349,1271,1238,1293,0.245655,1.46593,0.838742,0.0253209,2.3,0.054180178,0.193850591,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-32-3.cnf,5000,5000,354,0.041355306,0.527350857,2.01,11,9.812,9,1.874601841,0.731650355,0.069704835,0,1.86E-05,0.000540937,0.007004535,0.060228932,0.312964153,1.330546141,0.180028854,0.027250246,1.63E-05,0.000101041,0.000829337,0.016663677,0.040411624,0.110454549,2,0.169197819,0.056977925,./feature_computations/MD5-32-3_features_orig.csv,1.16,0.02,0,0,0.005302379,0,0
sc14-app_test_preprocessed/bob12s09-opt.cnf,sc14-app,bob12s09-opt.cnf,test,0.132425887,0.114637503,0.990647257,8,17021,17013,2127,0.5,sc14-app_test_preprocessed/bob12s09-opt_features_preprocessed.txt,test,51108,152338,14865,82159,2.43814329,0.854185178,1,0.180929661,0.443926577,0.839487732,0,1,1.814690447,0.000239835,1.07610648,0.000134544,0.022872519,1.666656209,0,0.305407807,0.628464319,0.02,0.000239835,2.991071607,8.52E-05,0.02560888,3.159793646,0.193704608,0.153381458,0,0.938931298,3.347571352,8.74E-05,2.859645051,1.22E-05,0.010260592,2.463841965,0.470891807,0.000377773,2.291774309,6.09E-05,0.018780657,0.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.128358209,0.093393597,7,12,1.124725301,2.02,460.9166667,1.218001377,124,2221,816,137,433,149,299,12.28840049,0.448397105,6.572580645,23.85276902,20.92458101,6.666666667,17.67514124,8.859060403,11.81021898,1.98,0.443720147,0.548478361,0,1,0.764448412,0.093905548,0.641873464,0.244415484,0.449885074,0.066157858,0.72222262,0,0.389524104,0.132239259,0.009525137,0.097663143,0.026710443,0.059221299,2.28,0.015338042,0.020114363,0.133938782,0.236125126,0.236125126,0.18,-512,0,0,0,0,0,109.42,339,1.43598,4533.6,0.00950088,4526,4482,4561,0.845994,0.643844,0.883696,0.0489743,2.1,977.143,0.61638,3889,0.441098,4545,0,4559,0.707002,0.922999,0.969437,0.141806,2.12,0.254727831,0.593731256,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/bob12s09-opt.cnf,647.365,1052.7,302,0.065149217,0.82455399,2.01,10,8.525,7,0.589414559,1,0.398118419,0,0.081630429,0.194568597,0.39636633,0.579980412,0.720802155,0.770886074,0.379715634,0.062211613,0,0.009558991,0.027594448,0.052510515,0.08786781,0.122828919,2.01,0.674630742,0.249624006,./feature_computations/bob12s09-opt_features_orig.csv,2.28,0.73,0,6.88E-05,0.005362668,6.88E-05,0.001237539
sc14-app_test_preprocessed/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,sc14-app,smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,test,0.094168014,0.112050582,1,74,116327,116253,1571,0.5,sc14-app_test_preprocessed/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin_features_preprocessed.txt,test,350506,878969,30998,167693,10.30737467,4.241536618,59.88,0.184849696,0.483470812,0.9207638,0,1,1.357109758,0.000104273,2.875691993,6.45E-05,0.008161817,0.997231854,0,0.679825634,0.93263881,0.04,0.000104273,4.858595745,4.17E-05,0.01013161,2.498829605,0.288718393,0.177158343,0,0.965217391,2.856401574,4.64E-05,4.344730992,5.96E-06,0.004764659,2.450163172,0.647629895,0.000725785,1.08784352,3.58E-05,0.010775644,1.68,-1,0,-1,0,-512,-1,0,-1,0,0,87.76,4.978021978,0.029451797,4,5,0.105640482,2.02,186.6875,0.517775674,83,394,346,96,286,115,152,105.2734203,1.271652728,18.89117647,520.4791667,377.6624365,20.6561086,72.91958042,47.66666667,64.31325301,2,0.598467543,0.465524385,1.33E-05,1,0.969964071,0.165778436,0.805608983,0.391062148,0.657166763,0.137650948,0.58437186,0,0.494741298,0.227855537,0.010744522,0.196186092,0.072675846,0.157208663,2.7,0.033582812,0.084553842,0.084553842,0.084553842,0.084553842,0.06,-512,0,0,0,0,0,63.9,1367.5,1.88641,6410.5,0.666751,8499.5,0,8507,4.54304,0.413602,1.03416,0.0914534,2.16,124.308,1.26591,7918.69,0.300515,8568,8507,8626,3.41422,0.0510617,0.989247,0.0095028,2.18,0.299381417,0.870112962,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1824.47,1194.88,24,0.111651474,0.691385489,2.01,5,4.47032967,4,0.434080303,0.996596143,0.752532292,0.008674034,0.203451976,0.724385152,0.966309325,0.986259219,0.995000312,1.414819116,0.491096222,0.116378469,1.07E-07,0.000613931,0.000982662,0.006063327,0.162825691,0.415078599,2,0.877490951,0.490290156,./feature_computations/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin_features_orig.csv,2.33,11.7,0,0,0,0,0
sc14-app_test_preprocessed/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,sc14-app,smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,test,0.11076467,0.08764518,1,15,9065,9050,604,0.5,sc14-app_test_preprocessed/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin_features_preprocessed.txt,test,27224,68879,2636,12191,9.327769347,4.649987696,0.3,0.216225084,0.41212518,0.892595846,0,1,2.091444281,0.002004949,1.140945636,0.000758725,0.019726859,1.965744691,0,0.246493315,0.487982938,0,0.002004949,2.516231168,0.000656222,0.050200968,1.979598276,0.300706889,0.249908891,0,0.983193277,2.160502844,0.000410201,2.812582217,0,0.020096793,2.209644652,0.374702649,0.002670195,1.319446209,0.000410139,0.03642031,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.26,4.087856306,0.078129142,3,5,0.381518446,2.02,136.775,0.656784095,42,385,323,52,165,67,118,13.7234531,0.349948012,6.770491803,25.81818182,21.07954546,8.25,16.88148148,10.33513514,12.80769231,0.44,0.579533172,0.416367089,0,0.999988638,0.832748036,1.43E-05,0.731078973,0.509666474,0.616282298,0.33507289,0.407145638,0,0.49806231,0.473111933,0.081958388,0.434048437,0.296676958,0.369087785,0.56,0.000379363,0.000758725,0.070940819,0.070940819,0.070940819,0.12,0.328849151,0.084977238,2.209961215,0,0.5,0.830045524,35.3,1.71068,6.1568,375.342,0.0612288,375,354,395,2.55117,0.254319,0.995247,0.0105606,2.12,5.72425,0.688657,376.044,0.0443457,376,354,396,2.27451,0.591027,0.998065,0.00319539,2.44,0.110608346,0.791745892,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,23.4745,14.6956,194,0,-512,-512,0,0,0,0,0,0,0,-512,-512,-512,-512,-512,0,0,0,0,-512,-512,-512,-512,-512,-512,-512,-512,./feature_computations/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin_features_orig.csv,-512,-512,-512,-512,-512,-512,-512
sc14-app_test_preprocessed/q_query_3_L90_coli.sat.cnf,sc14-app,q_query_3_L90_coli.sat.cnf,test,0.090803939,0.266862985,0.603637366,5,94329,94324,18865,0.5,sc14-app_test_preprocessed/q_query_3_L90_coli.sat_features_preprocessed.txt,test,282842,1350458,41220,431879,5.861766133,2.126936017,12.04,0.0954434,0.460445624,0.699782216,0,1,1.443149924,8.94E-05,0.476498029,4.85E-05,0.000460941,1.190584039,0,0.107342566,0.779739233,0.06,8.94E-05,2.269709799,2.32E-06,0.001683342,2.564018149,0.379577168,0.164543048,0,1,2.496934769,3.17E-05,2.234887382,0,0.0006738,2.99186303,0.444166074,6.73E-05,2.749964993,4.63E-06,0.00329722,2.96,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,6,0,6,6,0,2.06,848.6,0.316022283,382,1138,1138,382,1081,785,857,16.72470427,0.212610054,12.5566879,23.19981499,23.19981499,12.5566879,17.13089005,15.17486819,15.56126021,2,0.634454517,0.314759344,0,1,0.915706614,0.404533681,0.699393941,0.597467583,0.626992344,0.0598839,0.722666052,0,1,0.100031812,0.002228731,0.091409696,0.019013171,0.069187266,3.46,0.000363901,0.001334304,0.001892285,0.001892285,0.001892285,0.08,-512,0,0,0,0,0,62.4,1595.5,0.545565,3894,1.41421,3894,0,0,4.78386,0.441227,1.01255,0.0488087,2.42,1697.33,0.128453,5182,0.866028,7761,0,7761,2.34738,1.37329,1.00739,0.0286962,2.5,0.025503226,0.122204234,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/q_query_3_L90_coli.sat.cnf,445.829,271.913,360,0.056438123,0.404118265,2.03,7,6.139534884,6,0.313970718,1,0.63370325,4.57E-05,0.408222458,0.590630021,0.627022352,0.68689731,0.9149592,0.667652804,1,0.059094326,0,0.002237248,0.019008842,0.069340452,0.094116699,0.100025044,2,0.09012168,0.026008317,./feature_computations/q_query_3_L90_coli.sat_features_orig.csv,3.44,0.07,2.41E-05,0.000530734,0.000530734,2.41E-05,0.000530734
sc14-app_test_preprocessed/MD5-32-2.cnf,sc14-app,MD5-32-2.cnf,test,0.115000214,0.093077201,0.998950021,6,3230,3224,538,0.5,sc14-app_test_preprocessed/MD5-32-2_features_preprocessed.txt,test,9524,73623,7435,73229,0.280968393,0.005380382,0.34,0.101530814,0.406235235,0.727802817,0,1,1.768094274,0.000556255,0.204484164,0.000268998,0.000806994,1.166473435,0,0.008753363,0.272446708,0,0.000556255,0.737340767,0.000109246,0.001474826,3.31070966,0.020202447,0.054185619,0,0.416666667,0.855150913,0.000159019,0.616723818,2.73E-05,0.000559887,3.113809061,0.312758607,0.0001314,0.454986238,5.46E-05,0.000273116,0.14,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,9.654822335,0.050336083,9,11,0.677289471,2.02,135.8607595,0.290001646,27,206,179,79,164,119,144,5.228485866,0.139253926,4.294573643,9.617142857,5.925925926,4.441176471,5.508474576,4.733333333,5.157534247,1.98,0.065121268,1.957945697,0,0.731562145,0.256959066,1.48E-05,0.05491646,0.000323149,0.005059957,0.032561931,1.259742255,1.53E-05,0.19147369,0.111062179,0.000176754,0.041252302,0.001114032,0.022654985,0.96,0,0,0,0,0.00134499,0.06,-512,0,0,0,0,0,88.44,350.143,0.217147,1278.14,0.0181756,1273.5,1253,1311,0.622145,0.419507,0.819458,0.0210203,2.16,454.667,0.0508739,1276.39,0.0197015,1275,1249,1306,0.196639,0.241829,0.836196,0.00803853,2.42,0.054897655,0.146022607,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/MD5-32-2.cnf,5000,5000,320,0.04203806,0.539093298,2.01,11,9.803607214,9,1.874265804,0.731649805,0.069768519,0,1.89E-05,0.000545995,0.007018174,0.060361386,0.313237814,1.330259402,0.181641358,0.027232733,1.63E-05,0.000101151,0.000828163,0.016674212,0.040411624,0.110454548,2,0.151779552,0.057670749,./feature_computations/MD5-32-2_features_orig.csv,1.15,0.03,0,0,0.002724014,0,0
sc14-app_test_preprocessed/6s10.cnf,sc14-app,6s10.cnf,test,0.128465027,0.122740987,0.98012034,6,11242,11236,1873,0.5,sc14-app_test_preprocessed/6s10_features_preprocessed.txt,test,33903,99184,12154,58109,1.789452032,0.706861244,0.56,0.20915865,0.457021117,0.819539239,0,1,1.704228855,0.000281439,0.918675058,0.000164555,0.018101037,1.549458957,0,0.315286789,0.719182915,0.02,0.000281439,1.67127821,0.000103254,0.034555749,3.124571747,0.190562164,0.156838383,0,0.973451327,3.23999336,0.000108434,1.631181959,0,0.012992824,2.522501323,0.490629679,0.000451929,1.633090622,8.60E-05,0.025417749,0.24,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,8.647286822,0.101026791,7,11,1.236779439,2.02,447.88,0.441442329,115,911,727,178,549,292,505,16.16136033,0.314500622,7.652173913,30.91986828,22.83475784,10.12352941,17.19393939,13.29059829,15.67577414,1.98,0.403737317,0.609768195,4.71E-07,1,0.726280825,0.066203465,0.609361403,0.181971307,0.413564758,0.078086644,0.79597567,0,0.377754422,0.157976506,0.003941711,0.12176346,0.028646487,0.063992441,2.2,0.003702485,0.011272009,0.011272009,0.011272009,0.011272009,0.02,-512,0,0,0,0,0,41.54,392.357,2.72042,3127.86,0.28811,3368,3313,3393,0.755245,1.08348,0.950596,0.331843,2.12,539.129,0.339068,3248.65,0.185913,3357,3305,3417,0.518956,0.633107,0.922767,0.062573,2.24,0.11854317,0.564138097,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/6s10.cnf,2832.23,2787.36,292,0.109650479,1.353524351,2.01,11,9.199121523,7,0.649110551,1,0.339819402,0,0.059622543,0.154861873,0.312726695,0.51070169,0.654839395,0.879465953,0.379861184,0.073769658,0,0.003372819,0.026065124,0.056266214,0.111807742,0.147834551,2,0.56694204,0.11352897,./feature_computations/6s10_features_orig.csv,1.27,0.13,0,0.348976184,0.38948941,8.79E-05,0.38948941
sc14-app_test_preprocessed/post-c32s-ss-8.cnf,sc14-app,post-c32s-ss-8.cnf,test,0.107829933,0.114310219,0.999032594,20,17882,17862,894,0.5,sc14-app_test_preprocessed/post-c32s-ss-8_features_preprocessed.txt,test,53752,148393,17573,75096,2.058783361,0.976043997,0.88,0.234007138,0.477621159,0.863751805,0,1,1.45618011,0.000185964,1.337245805,0.000113811,0.006828658,1.237158072,0,0.488974113,0.855971024,0.02,0.000185964,0.746353354,9.32E-05,0.00175775,2.124003772,0.206497051,0.135614547,0,0.959183673,1.869687526,8.13E-05,0.961355681,0,0.001624587,2.499398331,0.587807606,0.000395004,0.745393755,6.66E-05,0.003129328,0.56,0.000378919,0.95851003,6.66E-05,0.004940343,3.998173945,0.210455927,0.705792384,0.007290562,0.733333333,3.366757046,5.4,8.408602151,0.064638117,7,10,0.799605829,2.02,386.9285714,0.359168324,243,712,647,244,406,269,381,15.63258692,0.163473228,12.70788254,20.50819672,19.23045268,12.77351916,17.4729064,12.90873016,15.22304833,2,0.556230199,0.471908315,3.00E-09,0.99999777,0.729092249,0.004044367,0.686244529,0.56798552,0.667497017,0.097281708,0.791862308,0,0.487348068,0.166487701,0.007278783,0.157342242,0.018317664,0.131062866,2.18,0.000170716,0.001820975,0.155636488,0.269390542,0.269390542,0.08,-512,0,0,0,0,0,105.42,665.375,1.61562,4900.25,0.404282,5577,0,5665,1.42349,0.480001,0.996984,0.137039,2.14,290.375,0.705507,5239.25,0.266752,5591,5493,5617,0.406846,1.21636,0.954164,0.0371793,2.34,0.063393038,0.391191887,2,/home/v7q8/scratch/2014_SAT_Competition/sc14-app/post-c32s-ss-8.cnf,1245.59,1189.08,2,0.07257045,0.814607623,2.01,9,7.635703919,7,0.499498842,0.990082099,0.556756072,0,7.25E-06,0.563625755,0.695746563,0.728628504,0.751129033,0.827364493,0.217389262,0.065816696,0,0.010069741,0.013352405,0.049591128,0.132750747,0.133471159,2,0.359340619,0.102058819,./feature_computations/post-c32s-ss-8_features_orig.csv,2.15,0.21,0,0,0.008720296,0,0.000290677
