,DIAMETER-coeff-variation,DIAMETER-entropy,DIAMETER-featuretime,DIAMETER-max,DIAMETER-mean,DIAMETER-min,SP-bias-coeff-variation,SP-bias-max,SP-bias-mean,SP-bias-min,SP-bias-q10,SP-bias-q25,SP-bias-q50,SP-bias-q75,SP-bias-q90,SP-unconstraint-coeff-variation,SP-unconstraint-max,SP-unconstraint-mean,SP-unconstraint-min,SP-unconstraint-q10,SP-unconstraint-q25,SP-unconstraint-q50,SP-unconstraint-q75,SP-unconstraint-q90,lobjois-featuretime,lobjois-log-num-nodes-over-vars,lobjois-mean-depth-over-vars,name,sp-featuretime,unit-featuretime,vars-reduced-depth-1,vars-reduced-depth-16,vars-reduced-depth-256,vars-reduced-depth-4,vars-reduced-depth-64
61,0.0,-0.0,2.35,0.0,0.0,0.0,0.375111186,1.0,0.731024801,0.0,0.3,0.511714849,0.828856646,0.976122202,0.998507305,0.984204571,1.0,0.189446473,-0.0,0.000127965,0.010465047,0.121680405,0.335966392,0.5,3.32,0.627813379,0.479342449,./feature_computations/9vliw_m_9stages_iq3_C1_bug7_features_0.csv,258.96,1033.66,0.0,0.000688654,0.00125943,0.0,0.000730015
62,0.061363117,0.691502198,2.01,9.0,7.826086957,7.0,0.501017756,1.0,0.554889459,0.000208431,0.15772109,0.316455474,0.586607671,0.793268848,0.931176807,0.998763552,0.477391121,0.112329869,-0.0,2.918e-06,0.003959237,0.077761616,0.194069952,0.298448306,2.0,0.211620185,0.053165588,./feature_computations/atco_enc2_opt1_10_21_features_orig.csv,2.8,0.47,0.0,0.0,0.0,0.0,0.0
63,0.078028515,1.030105842,2.02,11.0,8.774509804,7.0,0.529520881,1.0,0.512089102,0.0002391,0.127192503,0.279456896,0.537635516,0.692954381,0.902551562,1.034567481,0.529276822,0.103520343,-0.0,2.002e-06,0.003691895,0.056187363,0.196506559,0.233957794,2.0,0.283202946,0.113348252,./feature_computations/atco_enc2_opt1_10_21_features_0.csv,2.93,0.45,0.0,0.008343531,0.058015352,0.003671154,0.058015352
64,0.0,-0.0,2.86,4.0,4.0,4.0,0.215894815,1.0,0.912969556,0.0,0.500000141,0.974647484,0.998698634,0.999960727,0.999998429,2.246128014,0.5,0.057098236,-0.0,7.25e-07,3.0387e-05,0.001227105,0.023346472,0.241483237,2.26,0.49631292,0.32134357,./feature_computations/9vliw_m_9stages_iq3_C1_bug1_features_orig.csv,172.07,651.1,0.0,0.0,0.0,0.0,0.0
65,0.0,-0.0,2.35,0.0,0.0,0.0,0.382315321,1.0,0.736372244,0.0,0.285947482,0.502451042,0.852632082,0.985873128,0.999302249,1.054305121,0.5,0.171263989,-0.0,7.0906e-05,0.005817307,0.096377992,0.333261741,0.498783089,2.88,0.591140962,0.506419375,./feature_computations/9vliw_m_9stages_iq3_C1_bug1_features_0.csv,270.23,969.93,0.0,0.0,0.000651311,0.0,0.000248118
66,0.110773663,1.252489734,2.01,10.0,7.943257185,6.0,0.652807196,0.825285498,0.438517696,0.0,0.005402637,0.090454026,0.525721634,0.694767291,0.712670537,0.566000995,0.308115966,0.062536791,-0.0,0.019748716,0.045059427,0.05153684,0.076455686,0.104642817,2.0,0.641346077,0.26541392,./feature_computations/hitag2-10-60-0-0xe14721bd199894a-99_features_orig.csv,0.99,0.01,0.0,0.004580852,0.004580852,0.003664682,0.004580852
67,0.112653785,1.262644769,2.01,10.0,7.99214454,6.0,0.651989688,0.825530993,0.438796578,0.0,0.004720541,0.090454191,0.525822336,0.692390018,0.712657207,0.566984108,0.308115858,0.062439947,-0.0,0.019741408,0.045058067,0.050963571,0.077054222,0.104522722,2.0,0.650238286,0.263802855,./feature_computations/hitag2-10-60-0-0xe14721bd199894a-99_features_0.csv,1.17,0.58,0.0,0.0,0.338369963,0.0,0.022435897
68,0.057459306,1.885200852,2.01,33.0,29.890710383,26.0,0.566797385,0.987276393,0.554408824,8.06e-07,0.070448571,0.256938523,0.636947866,0.822139467,0.930842214,1.370766345,0.250584911,0.037741595,-0.0,0.001187305,0.003779987,0.013798877,0.050647291,0.119003541,2.0,0.358881605,0.105497157,./feature_computations/SAT_dat.k30-30_rule_features_orig.csv,2.59,0.05,7.2947e-05,0.000255316,0.000255316,0.000255316,0.000255316
69,0.151366564,2.584784378,2.02,31.0,24.822695035,17.0,0.568461961,0.982822577,0.553312824,1.34e-07,0.068968096,0.25108183,0.634419993,0.822480908,0.932248679,1.372608223,0.276568692,0.037959096,-0.0,0.001160935,0.003962404,0.014102925,0.049291957,0.118880437,2.01,0.308973864,0.107629878,./feature_computations/SAT_dat.k30-30_rule_features_0.csv,2.78,0.73,0.0,0.03144609,0.05977267,7.1713e-05,0.05977267
70,0.051377183,0.678209394,2.01,10.0,9.586206897,9.0,0.538165315,1.0,0.519152288,2.474e-06,0.095920127,0.292503769,0.555549375,0.712225409,0.915300215,1.225685421,0.489193414,0.110135615,-0.0,5.9e-08,8.1397e-05,0.015232872,0.233307892,0.297680273,2.0,0.249290282,0.052032061,./feature_computations/atco_enc2_opt1_15_100_features_orig.csv,3.36,0.71,0.0,0.0,0.0,0.0,0.0
71,0.090140126,1.236464862,2.04,12.0,9.514285714,8.0,0.555715115,1.0,0.506061073,0.0,0.082954061,0.275523286,0.549557042,0.715647208,0.870045884,1.211506257,0.576718592,0.100786663,-0.0,2.1e-08,8.991e-06,0.024747523,0.215236003,0.287800255,2.01,0.232488858,0.091008933,./feature_computations/atco_enc2_opt1_15_100_features_0.csv,3.35,2.45,0.0,0.018409117,0.181956779,0.008842474,0.07439875
72,0.074458421,0.554111979,2.02,6.0,5.757352941,5.0,0.133251314,0.998995957,0.855256516,0.009774619,0.742339289,0.814348505,0.875500513,0.920891579,0.967583915,2.194234172,0.315787886,0.014026817,5.6e-08,0.000239746,0.000611769,0.002553948,0.007315583,0.054637051,2.0,0.661644371,0.30802423,./feature_computations/korf-18_features_orig.csv,2.65,0.88,0.002475969,0.004951937,0.004951937,0.004951937,0.004951937
73,0.0945726,0.84057306,2.01,7.0,5.932773109,5.0,0.170162195,0.999954018,0.860601607,0.013637424,0.671129335,0.793401485,0.901627045,0.976215788,0.990950996,1.878993538,0.36285701,0.020525313,1e-09,0.00013043,0.000506191,0.006670733,0.017496555,0.069509188,2.0,0.69063839,0.311644065,./feature_computations/korf-18_features_0.csv,2.82,3.51,0.0,0.0,0.080687445,0.0,0.012379843
74,0.0,-0.0,2.09,6.0,6.0,6.0,0.2386809,1.0,0.652059309,0.0,0.43643501,0.646244543,0.657540236,0.714383459,0.873409406,0.483908702,1.0,0.079074027,-0.0,0.009839989,0.06115403,0.101342803,0.108850351,0.113244747,2.1,0.034627868,0.013808348,./feature_computations/q_query_3_L200_coli.sat_features_orig.csv,7.04,0.23,6.803e-06,0.000149663,0.000149663,6.803e-06,0.000149663
75,0.099307265,0.887694276,2.1,7.0,6.5,5.0,0.44027851,1.0,0.479210338,0.0,0.153846154,0.347172794,0.555555556,0.571428571,0.692307692,0.478828597,1.0,0.335137493,-0.0,0.105239586,0.201283002,0.362519194,0.5,0.5,2.03,0.030280006,0.011501863,./feature_computations/q_query_3_L200_coli.sat_features_0.csv,6.17,4.23,0.0,0.000395894,0.003788292,0.0,0.000634795
76,0.032242491,0.690185676,2.03,16.0,15.461538462,15.0,0.566902366,0.945046119,0.567766725,0.0,0.071509703,0.220621477,0.743759669,0.837368273,0.880449258,0.822542377,0.14844381,0.015997463,5.21e-07,1.1559e-05,0.004784262,0.016389558,0.025658349,0.030734659,2.0,0.729122741,0.191213291,./feature_computations/partial-5-15-s_features_orig.csv,3.39,57.34,1.8825e-05,0.008687877,0.157068901,0.000508283,0.048559864
77,0.038582532,0.931650874,2.03,17.0,16.06122449,15.0,0.553349502,0.959393479,0.563630733,0.0,0.082792321,0.230920196,0.733860636,0.824033454,0.872610905,0.866719292,0.157681074,0.016449739,5.83e-07,1.358e-05,0.003746112,0.015478521,0.028612874,0.032715747,2.01,0.764832728,0.182648717,./feature_computations/partial-5-15-s_features_0.csv,3.55,49.36,0.0,0.019037302,0.15182743,0.000282592,0.031866993
78,0.064707774,0.812284558,2.01,10.0,8.487058824,7.0,0.58769925,1.0,0.396929933,0.0,0.083520534,0.196958313,0.394854876,0.579062576,0.715523031,0.755107852,0.297295773,0.061619166,-0.0,0.009578317,0.02754777,0.052505474,0.087695616,0.1208289,2.0,0.64868806,0.242320386,./feature_computations/bob12m09-opt_features_orig.csv,2.24,0.51,0.0,0.000831255,0.005264616,0.000415628,0.001939595
79,0.102690565,1.342997674,2.01,12.0,9.79787234,8.0,0.588140733,0.999978288,0.406516398,0.0,0.082480232,0.207481281,0.401108526,0.591775723,0.730538258,0.732060322,0.29179265,0.062098565,-0.0,0.007575868,0.027366127,0.05530292,0.090134672,0.121119888,2.0,0.625164371,0.245922079,./feature_computations/bob12m09-opt_features_0.csv,2.33,0.74,0.0,0.000346045,0.156135373,0.000207627,0.122153782
80,0.045191715,0.531775808,2.02,10.0,9.223880597,9.0,0.519652066,1.0,0.542068961,0.0,0.098116758,0.320880717,0.61181645,0.752380444,0.868914409,1.505503907,0.479713883,0.050315441,-0.0,1.3e-08,3.6394e-05,0.014416443,0.056452206,0.194684214,2.01,0.178254917,0.070196812,./feature_computations/atco_enc1_opt1_15_240_features_orig.csv,3.86,1.1,0.0,0.0,0.0,0.0,0.0
81,0.093141952,1.28544706,2.03,12.0,9.568627451,8.0,0.515642955,1.0,0.535218676,0.0,0.099850387,0.323292541,0.586620548,0.754079944,0.857671578,1.271820772,0.69350384,0.068582766,-0.0,4.5e-08,0.000114371,0.033026397,0.100342248,0.211317754,2.01,0.199966884,0.067576326,./feature_computations/atco_enc1_opt1_15_240_features_0.csv,3.59,0.28,0.000601818,0.018086218,0.040131766,0.014380286,0.040131766
82,0.0,-0.0,2.01,10.0,10.0,10.0,0.801297409,0.859648558,0.160493681,3.1345e-05,0.029571946,0.066835792,0.117063399,0.23870565,0.34754103,0.420219687,0.448462036,0.198353311,0.015001596,0.105308454,0.130682813,0.180584326,0.271012952,0.31077118,2.0,0.160521849,0.072209517,./feature_computations/004-80-8_features_orig.csv,3.02,0.09,7.8703e-05,0.002833307,0.007319377,0.000629624,0.004958287
83,0.089621604,1.229267412,2.02,11.0,9.419753086,8.0,0.717986919,0.813710374,0.162617791,7.607e-06,0.031351436,0.073626841,0.136319342,0.238626066,0.328135172,0.466751449,0.463498659,0.228054268,0.001589907,0.075996432,0.142721512,0.238166449,0.317677483,0.360367415,2.0,0.187372982,0.072960655,./feature_computations/004-80-8_features_0.csv,3.21,0.12,0.0,0.0,0.000393546,0.0,0.0
84,0.057382686,0.668476949,2.01,9.0,8.106854839,7.0,0.342732318,0.971477983,0.750332086,1.1338e-05,0.237230117,0.74520297,0.851053336,0.900868056,0.925414798,0.564559933,0.171574464,0.032956216,0.0,0.013720989,0.021436195,0.030971962,0.042300086,0.056028571,2.0,0.649631539,0.195451486,./feature_computations/gss-25-s100_features_orig.csv,1.75,0.08,0.003362522,0.018984238,0.119509632,0.003362522,0.095551664
85,0.057416886,0.688157442,2.01,10.0,8.603864734,8.0,0.342933403,0.967880633,0.750542346,1.6654e-05,0.238933696,0.739859761,0.852354578,0.902202674,0.925052814,0.557865716,0.188759123,0.032986367,0.0,0.014220172,0.021424679,0.030820995,0.042483115,0.055106547,2.0,0.677262757,0.19622951,./feature_computations/gss-25-s100_features_0.csv,1.88,0.31,0.000420315,0.01380035,0.192014011,0.000770578,0.045674256
86,0.0,-0.0,2.01,2.0,2.0,2.0,0.01818645,0.991605247,0.968129644,0.887798417,0.941532802,0.960192607,0.973493259,0.981364845,0.985296773,0.337760538,0.5,0.279212861,0.112540431,0.16935563,0.202682113,0.259538426,0.345284235,0.424245515,2.0,0.934638615,0.882795139,./feature_computations/stable-400-0.1-12-98765432140012_features_orig.csv,2.32,7.03,0.0,0.0,0.0,0.0,0.0
87,0.0,-0.0,2.01,2.0,2.0,2.0,0.01805706,0.991050335,0.968073316,0.911462172,0.941555997,0.958731029,0.973171474,0.981641996,0.985898224,0.352314695,0.5,0.279700352,0.112472141,0.165425568,0.196190792,0.257727697,0.353864322,0.423942797,2.0,0.930391201,0.885915493,./feature_computations/stable-400-0.1-12-98765432140012_features_0.csv,2.31,7.07,0.0,0.0,0.0,0.0,0.0
88,0.101015254,0.636514168,2.12,5.0,4.666666667,4.0,0.469863713,1.0,0.793062725,0.0,0.0,0.803356791,0.999831196,1.0,1.0,1.609117431,0.5,0.096970395,-0.0,0.0,7.9e-08,0.000204424,0.24362746,0.345541448,2.04,0.185307942,0.12375741,./feature_computations/14pipe_q0_k_features_orig.csv,87.65,914.0,0.000447996,0.001551988,0.002655979,0.001551988,0.001551988
89,0.111111111,0.693147181,2.66,5.0,4.5,4.0,0.480746227,1.0,0.685175956,0.0,0.105266629,0.460995377,0.808954186,0.980456194,0.999817998,0.849886667,0.5,0.238026053,-0.0,4.1673e-05,0.011554398,0.23036083,0.462661554,0.499997696,2.34,0.238998489,0.10187202,./feature_computations/14pipe_q0_k_features_0.csv,92.19,1383.74,0.0,0.000962464,0.003022474,0.000835824,0.001680091
90,0.046064478,0.430387655,2.01,8.0,7.845528455,7.0,0.577446595,1.0,0.570236291,0.0,0.087188612,0.291905687,0.582140607,0.884558205,0.995518338,1.871582658,0.520768486,0.039508543,-0.0,1e-09,3.57e-07,0.002062354,0.035757445,0.158482568,2.0,0.377775105,0.15289243,./feature_computations/atco_enc1_opt2_05_4_features_orig.csv,3.3,0.39,0.0,0.0,0.0,0.0,0.0
91,0.065884936,0.799855617,2.02,10.0,8.28,7.0,0.572024805,1.0,0.565931261,0.0,0.087188612,0.302807481,0.582715379,0.868897528,0.980338963,1.803357185,0.491852649,0.039899511,-0.0,1e-09,6.72e-07,0.003765656,0.036742292,0.155188873,2.0,0.418554858,0.149451055,./feature_computations/atco_enc1_opt2_05_4_features_0.csv,3.06,0.17,0.0,0.030887664,0.112716214,0.010359247,0.112716214
92,0.017092746,0.408697725,2.01,20.0,19.035714286,18.0,0.506083575,1.0,0.631314114,2e-09,0.091489165,0.336683912,0.775610339,0.876251268,0.96468304,0.953364294,0.081761611,0.016454361,-0.0,2.79e-07,0.001613389,0.012212672,0.027683127,0.040628232,2.02,0.538898924,0.150940125,./feature_computations/UR-20-10p1_features_orig.csv,4.57,1.35,0.001848965,0.066707755,0.375173114,0.00739586,0.375173114
93,0.04748348,1.251155983,2.09,20.0,18.9375,17.0,0.649080533,0.976341276,0.505170667,0.0,0.044843633,0.165234365,0.622725618,0.816030616,0.871328672,0.993083174,0.26392156,0.020555127,8.2e-08,2.505e-06,0.00203742,0.017856548,0.032153259,0.046031737,2.0,0.478114686,0.18506361,./feature_computations/UR-20-10p1_features_0.csv,5.06,21.22,0.000123174,0.021569963,0.155170415,0.000123174,0.026178124
94,0.056954117,0.885575798,2.01,12.0,11.513513514,9.0,0.719093442,1.0,0.355381402,0.0,0.022249698,0.125182663,0.339296619,0.577645453,0.717420082,0.886351114,0.285874441,0.048973575,-0.0,0.000894939,0.01216107,0.038958993,0.077769504,0.108820403,2.0,0.176705824,0.068165956,./feature_computations/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin_features_orig.csv,2.42,0.02,0.0,0.00193115,0.00193115,4.1982e-05,0.00193115
95,0.111018439,1.958237662,2.02,21.0,16.984126984,13.0,0.70687599,1.0,0.346927464,6e-09,0.039677031,0.142992725,0.308984111,0.539204992,0.704951299,0.949604106,0.304373049,0.049385139,-0.0,0.000860664,0.010514111,0.034399954,0.07753559,0.110758837,2.0,0.214944744,0.071813047,./feature_computations/hwmcc10-timeframe-expansion-k50-pdtpmsns2-tseitin_features_0.csv,2.43,0.99,4.355e-05,0.000566153,0.030485149,4.355e-05,0.003875969
96,0.05298031,0.900676097,2.02,13.0,11.255172414,10.0,0.57466728,1.0,0.629924836,3e-09,0.046660256,0.251048334,0.830007603,0.952116857,0.955681887,1.681963753,0.5,0.066800153,-0.0,0.001031699,0.001413443,0.010137047,0.069492814,0.305442061,2.0,0.755474461,0.373694656,./feature_computations/aaai10-planning-ipc5-pathways-17-step21_features_orig.csv,2.54,30.49,0.000244111,0.00158672,0.027193946,0.000439399,0.007567436
97,0.055499344,0.940760304,2.02,13.0,11.181818182,10.0,0.574301163,1.0,0.630491461,3e-09,0.044978975,0.249473226,0.833751675,0.952107693,0.955612163,1.683096357,0.5,0.066861398,-0.0,0.001033636,0.001414006,0.010029111,0.069236834,0.305747069,2.0,0.674958454,0.364741451,./feature_computations/aaai10-planning-ipc5-pathways-17-step21_features_0.csv,2.61,35.07,0.0,0.018842103,0.208656126,0.012170385,0.035558054
98,0.0,-0.0,2.03,4.0,4.0,4.0,0.77792004,1.0,0.481200834,0.0,0.00803281,0.008067686,0.551304816,0.852858327,0.941114043,1.236935542,0.231325445,0.040977069,-0.0,0.00159286,0.001916509,0.017952531,0.071357578,0.122442997,2.01,0.679341056,0.490252965,./feature_computations/6s126-opt_features_orig.csv,3.31,20.61,0.256370561,0.256370561,0.266835929,0.256370561,0.258661795
99,0.040301105,0.173205207,2.04,5.0,4.958333333,4.0,0.532990938,0.998671703,0.505282869,0.0,0.125580724,0.25751808,0.559904277,0.710290045,0.840000928,1.04694686,0.293304473,0.062164179,-0.0,0.000377876,0.003722858,0.038610135,0.112900934,0.156210155,2.12,0.42802115,0.330511942,./feature_computations/6s126-opt_features_0.csv,4.36,4.13,0.0,0.25503096,0.310869084,5.5285e-05,0.309652808
100,0.028394276,0.562335145,2.04,16.0,15.25,15.0,1.085777687,1.0,0.206516019,7.24e-07,0.025895162,0.075523191,0.140328718,0.239517439,0.442943462,0.210358728,0.5,0.195992474,-0.0,0.198137584,0.204532872,0.20664407,0.207989103,0.209622529,2.48,0.853622342,0.549169691,./feature_computations/atco_enc3_opt2_10_14_features_orig.csv,9.7,2.49,0.000407767,0.013562805,0.128600671,0.004110125,0.128600671
101,0.051024997,1.039720771,2.25,17.0,16.25,15.0,0.88062584,0.999998614,0.227368795,0.0,0.0,0.01942864,0.2,0.4,0.509334918,0.497221373,0.5,0.298653446,-0.0,0.095147352,0.163487756,0.301172063,0.428571429,0.5,2.29,0.616841634,0.508779696,./feature_computations/atco_enc3_opt2_10_14_features_0.csv,13.8,12.7,0.008451809,0.157993002,0.850818437,0.038184588,0.556065791
102,0.059112698,0.64569223,2.01,9.0,7.787301587,7.0,0.581244081,1.0,0.551360916,0.000378196,0.135560038,0.23222744,0.542614932,0.869633867,0.998619015,1.982944037,0.417700674,0.041517426,-0.0,1.7e-08,1.7962e-05,0.001938682,0.02492892,0.162965539,2.0,0.460127131,0.180427571,./feature_computations/atco_enc1_opt2_10_16_features_orig.csv,2.41,0.32,0.0,0.0,0.0,0.0,0.0
103,0.073562464,0.938594756,2.01,10.0,8.428571429,7.0,0.577748478,1.0,0.553779518,2.7256e-05,0.142596721,0.232227452,0.543046268,0.879110151,0.999130316,1.97923319,0.420323178,0.041543328,-0.0,1.2e-08,1.725e-05,0.002085842,0.024893127,0.162756572,2.0,0.473042914,0.184252936,./feature_computations/atco_enc1_opt2_10_16_features_0.csv,2.35,0.22,0.011874342,0.102660454,0.232075755,0.024800842,0.232075755
104,0.0,-0.0,2.01,10.0,10.0,10.0,0.801860285,0.829433707,0.160536011,3.3685e-05,0.029623461,0.066900577,0.116941055,0.238154853,0.347741398,0.418968939,0.447436179,0.198053784,0.015001595,0.105358302,0.130706991,0.180324507,0.27074443,0.310113049,2.0,0.148050176,0.064171389,./feature_computations/008-80-12_features_orig.csv,3.01,0.04,0.0,0.00039367,0.002204551,0.000157468,0.001181009
105,0.092228734,1.259360396,2.03,11.0,9.451219512,8.0,0.718333675,0.800035124,0.162528315,8.145e-06,0.031045184,0.073689295,0.136268222,0.238479697,0.328081164,0.466227182,0.463302254,0.227790214,0.001590318,0.07617531,0.142683069,0.238220947,0.317347413,0.359362197,2.01,0.142873982,0.075859208,./feature_computations/008-80-12_features_0.csv,3.16,0.13,0.0,0.0,0.00039367,0.0,0.0
106,0.0,-0.0,2.01,3.0,3.0,3.0,0.120882484,0.992719515,0.868917454,0.677505142,0.743115865,0.768055536,0.901349465,0.97727266,0.985757901,0.293708084,0.5,0.257961404,0.09045349,0.153182056,0.210280008,0.263067567,0.293626889,0.337836437,2.0,0.780738838,0.534493506,./feature_computations/complete-500-0.1-7-9876543215007_features_orig.csv,5.45,0.52,0.078,0.988,0.988,0.254,0.988
107,0.0,-0.0,2.01,3.0,3.0,3.0,0.610935926,1.0,0.618329368,0.0,0.145156703,0.24578336,0.674808551,0.999821181,0.999995322,0.896320848,0.5,0.245167874,0.0,1.4059e-05,0.000583108,0.334168139,0.460934376,0.474956737,2.01,0.843356144,0.56368,./feature_computations/complete-500-0.1-7-9876543215007_features_0.csv,5.47,3.35,0.108,0.293,0.869,0.186,0.293
108,0.003733002,0.450561209,2.13,100.0,99.833333333,99.0,0.10233716,0.999005833,0.960465451,0.000299111,0.947573467,0.961756145,0.98318018,0.991671992,0.99441604,1.198114081,0.5,0.035750881,-0.0,0.008738572,0.010543672,0.014504415,0.057670313,0.073866944,2.08,0.327674476,0.18271154,./feature_computations/blocks-blocks-36-0.130-NOTKNOWN_features_orig.csv,38.85,2.46,0.010567602,0.857710604,0.857710604,0.857710604,0.857710604
109,0.22147651,1.386294361,2.37,100.0,74.5,56.0,0.277457186,0.999995365,0.844479514,0.0,0.375,0.830481085,0.964679595,0.987680861,0.995362384,1.473969053,0.5,0.107168971,-0.0,0.000400393,0.002361145,0.021868874,0.148919614,0.397791713,2.66,0.532297622,0.288518838,./feature_computations/blocks-blocks-36-0.130-NOTKNOWN_features_0.csv,54.33,24.43,0.0,1.5606e-05,0.001352487,0.0,0.000286103
110,0.018017737,0.955699891,2.05,41.0,40.428571429,39.0,0.503443317,1.0,0.569555494,0.0,0.137236019,0.327431931,0.633970926,0.813997685,0.906071427,0.52216851,1.0,0.271076119,-0.0,0.078372642,0.16448452,0.262020775,0.379905883,0.5,2.0,0.021542418,0.004242204,./feature_computations/SAT_dat.k80-24_1_rule_1_features_orig.csv,10.74,0.31,0.0,0.001006329,0.001028915,0.000527005,0.001028915
111,0.012626907,0.636514168,2.07,38.0,37.333333333,37.0,0.550888844,1.0,0.492903223,0.0,0.110934638,0.269515201,0.506974432,0.714285714,0.849399006,0.493559337,1.0,0.312734605,-0.0,0.076726691,0.193551169,0.33617059,0.447890571,0.5,2.02,0.036276084,0.0056327,./feature_computations/SAT_dat.k80-24_1_rule_1_features_0.csv,13.55,0.88,6.2784e-05,0.000620305,0.001660007,0.000105477,0.001660007
112,0.0,-0.0,2.01,10.0,10.0,10.0,0.801399207,0.915097014,0.16064312,3.2082e-05,0.029956177,0.066974184,0.1170984,0.23870636,0.34746625,0.419351625,0.447820055,0.198185893,0.01500156,0.105328198,0.130725728,0.180613956,0.270733413,0.310401049,2.01,0.137499826,0.072044785,./feature_computations/002-80-12_features_orig.csv,2.98,0.11,7.8734e-05,0.000472404,0.004330368,0.000236202,0.001259743
113,0.091816796,1.256144027,2.02,11.0,9.444444444,8.0,0.718813397,0.897304989,0.162650841,2.3927e-05,0.031259535,0.073379297,0.136320743,0.238584854,0.328185793,0.466400991,0.461178606,0.227878285,0.001590136,0.076005926,0.142820783,0.2379559,0.317414319,0.360258656,2.02,0.149230033,0.071882513,./feature_computations/002-80-12_features_0.csv,3.11,0.13,0.0,0.0,0.00039367,0.0,0.0
114,0.044677419,0.586340872,2.01,11.0,9.771126761,9.0,1.862296941,0.731716066,0.07042737,0.0,2.3389e-05,0.00051421,0.006939762,0.062117266,0.313257235,1.30776576,0.177409154,0.027393658,1.6355e-05,0.000116173,0.000934212,0.019272771,0.040185448,0.110376986,2.0,0.165521024,0.05891135,./feature_computations/MD5-30-2_features_orig.csv,1.07,0.03,0.0,0.0,0.002909648,0.0,0.0
